feature,count,mean,std,min,25%,50%,75%,max
"fBodyAccJerk-bandsEnergy()-41,48__387",10299.0,-0.9029805449124605,0.16386748098723974,-1.0,-0.99984388,-0.99868893,-0.8602989249999999,1.0
"fBodyAccJerk-bandsEnergy()-49,56__388",10299.0,-0.945086711251772,0.1009756703487176,-1.0,-0.9999195750000001,-0.99922885,-0.9241637149999999,1.0
"fBodyAccJerk-bandsEnergy()-57,64__389",10299.0,-0.9845489472644918,0.05358923244156198,-1.0,-0.999991525,-0.99987212,-0.9911741350000001,1.0
"fBodyAccJerk-bandsEnergy()-1,16__390",10299.0,-0.8682412762431498,0.1935104760088091,-1.0,-0.99995496,-0.99919248,-0.784947075,1.0
"fBodyAccJerk-bandsEnergy()-17,32__391",10299.0,-0.8546736573789437,0.22973731960300944,-1.0,-0.99986513,-0.9981309,-0.779918655,1.0
"fBodyAccJerk-bandsEnergy()-33,48__392",10299.0,-0.9075466656703175,0.14985537043400055,-1.0,-0.99986229,-0.99873255,-0.86216426,1.0
"fBodyAccJerk-bandsEnergy()-49,64__393",10299.0,-0.9430506075838431,0.1046115188709464,-1.0,-0.99991764,-0.99920592,-0.921146325,1.0
"fBodyAccJerk-bandsEnergy()-1,24__394",10299.0,-0.8461112637793278,0.21970865866389652,-1.0,-0.99992808,-0.99874095,-0.73664454,1.0
"fBodyAccJerk-bandsEnergy()-25,48__395",10299.0,-0.862219084822611,0.2235057551974636,-1.0,-0.999807185,-0.9979865,-0.799193535,1.0
"fBodyAccJerk-bandsEnergy()-1,8__396",10299.0,-0.8345764796303233,0.2356332710984749,-1.0,-0.999826675,-0.99528619,-0.71995571,1.0
"fBodyAccJerk-bandsEnergy()-9,16__397",10299.0,-0.8687619893664367,0.20665602910426542,-1.0,-0.999873275,-0.99781173,-0.7973183850000001,1.0
"fBodyAccJerk-bandsEnergy()-17,24__398",10299.0,-0.8364427717346343,0.25676836980550544,-1.0,-0.9997877850000001,-0.99738798,-0.7400356349999999,1.0
"fBodyAccJerk-bandsEnergy()-25,32__399",10299.0,-0.9081623177136421,0.15680277610817606,-1.0,-0.9997672950000001,-0.99793079,-0.866325705,1.0
"fBodyAccJerk-bandsEnergy()-33,40__400",10299.0,-0.9158447311721719,0.14397184556754378,-1.0,-0.999698625,-0.9979776,-0.87693672,1.0
"fBodyAccJerk-bandsEnergy()-41,48__401",10299.0,-0.8770447058345849,0.1989541537104342,-1.0,-0.99958412,-0.99681819,-0.810781075,1.0
"fBodyAccJerk-bandsEnergy()-49,56__402",10299.0,-0.9232830226546256,0.12920137717190522,-1.0,-0.99974965,-0.99794955,-0.887198995,1.0
"fBodyAccJerk-bandsEnergy()-57,64__403",10299.0,-0.9713200006321585,0.09066500151703859,-1.0,-0.999963425,-0.99955123,-0.9837675450000001,1.0
"fBodyAccJerk-bandsEnergy()-1,16__404",10299.0,-0.8420365705973749,0.2321462503423949,-1.0,-0.9998447500000001,-0.99671829,-0.743021665,1.0
"fBodyAccJerk-bandsEnergy()-17,32__405",10299.0,-0.8373604719435643,0.25029545852863744,-1.0,-0.999743805,-0.9970384,-0.7346221900000001,1.0
"fBodyAccJerk-bandsEnergy()-33,48__406",10299.0,-0.8790739461326535,0.1930812122766525,-1.0,-0.9996202000000001,-0.9969287,-0.811017925,1.0
"fBodyAccJerk-bandsEnergy()-49,64__407",10299.0,-0.9293469074798525,0.11894181987699955,-1.0,-0.999775105,-0.99805632,-0.8961134799999999,1.0
"fBodyAccJerk-bandsEnergy()-1,24__408",10299.0,-0.8130829872016594,0.26537763132335906,-1.0,-0.99978716,-0.99637553,-0.67324971,1.0
"fBodyAccJerk-bandsEnergy()-25,48__409",10299.0,-0.895721790432304,0.16543149960202638,-1.0,-0.999726665,-0.99749591,-0.8360663749999999,1.0
"fBodyAccJerk-bandsEnergy()-1,8__410",10299.0,-0.9006592708916592,0.16545979638037564,-1.0,-0.99977344,-0.99703132,-0.85651801,1.0
"fBodyAccJerk-bandsEnergy()-9,16__411",10299.0,-0.8993068588025517,0.17710721891947112,-1.0,-0.99970822,-0.99772855,-0.85938715,1.0
"fBodyAccJerk-bandsEnergy()-17,24__412",10299.0,-0.9314169297599768,0.13239874285975672,-1.0,-0.9997754249999999,-0.99869127,-0.91177032,1.0
"fBodyAccJerk-bandsEnergy()-25,32__413",10299.0,-0.9633753947375183,0.07873312753522656,-1.0,-0.999810445,-0.99908298,-0.956172775,1.0
"fBodyAccJerk-bandsEnergy()-33,40__414",10299.0,-0.9673594079291193,0.07303808008112365,-1.0,-0.9997666,-0.99893963,-0.960690945,1.0
"fBodyAccJerk-bandsEnergy()-41,48__415",10299.0,-0.9423875201747898,0.11243942802689645,-1.0,-0.999565335,-0.99798556,-0.92534725,1.0
"fBodyAccJerk-bandsEnergy()-49,56__416",10299.0,-0.9323438207329836,0.13117808434354994,-1.0,-0.99947495,-0.99754675,-0.91514379,1.0
"fBodyAccJerk-bandsEnergy()-57,64__417",10299.0,-0.9713680588335759,0.09721871061349151,-1.0,-0.999921625,-0.99935069,-0.98707275,1.0
"fBodyAccJerk-bandsEnergy()-1,16__418",10299.0,-0.8786027797915429,0.19838728691056626,-1.0,-0.99970096,-0.99679518,-0.818517355,1.0
"fBodyAccJerk-bandsEnergy()-17,32__419",10299.0,-0.9470710708006651,0.10131276952529843,-1.0,-0.9998191599999999,-0.99887521,-0.92879184,1.0
"fBodyAccJerk-bandsEnergy()-33,48__420",10299.0,-0.957632641155889,0.08652450299816376,-1.0,-0.999696465,-0.99862368,-0.945123215,1.0
"fBodyAccJerk-bandsEnergy()-49,64__421",10299.0,-0.9325247309149918,0.1305282005535823,-1.0,-0.999480005,-0.99753264,-0.9157039,1.0
"fBodyAccJerk-bandsEnergy()-1,24__422",10299.0,-0.8992168497580327,0.1678746405798235,-1.0,-0.99974904,-0.9976309,-0.8468082,1.0
"fBodyAccJerk-bandsEnergy()-25,48__423",10299.0,-0.9611448513828527,0.07934049151168909,-1.0,-0.999789645,-0.99890556,-0.95024314,1.0
fBodyGyro-mean()-X,10299.0,-0.6720943068189736,0.35149842860383046,-1.0,-0.98531089,-0.89168731,-0.38367296500000003,1.0
fBodyGyro-mean()-Y,10299.0,-0.7062166395907399,0.3356652881486015,-1.0,-0.9847239750000001,-0.91969317,-0.473482245,1.0
fBodyGyro-mean()-Z,10299.0,-0.6441927528661152,0.38201938147491227,-1.0,-0.985133285,-0.88771259,-0.322457185,1.0
fBodyGyro-std()-X,10299.0,-0.7385948165013427,0.28577304183100727,-1.0,-0.98809624,-0.90532634,-0.52245449,1.0
fBodyGyro-std()-Y,10299.0,-0.6742269345515166,0.3696646834904786,-1.0,-0.98084305,-0.9061012,-0.43850273500000003,1.0
fBodyGyro-std()-Z,10299.0,-0.6904463125011263,0.3373101543882652,-1.0,-0.986176505,-0.89150579,-0.41676661,1.0
fBodyGyro-mad()-X,10299.0,-0.6879567420071221,0.33402275315791424,-1.0,-0.986147045,-0.88969276,-0.414246295,1.0
fBodyGyro-mad()-Y,10299.0,-0.7121451270174832,0.3262885118934895,-1.0,-0.9844856200000001,-0.92036905,-0.49553002999999995,1.0
fBodyGyro-mad()-Z,10299.0,-0.6409204996839181,0.385639083243026,-1.0,-0.9849834900000001,-0.88871283,-0.31034768,1.0
fBodyGyro-max()-X,10299.0,-0.7354545602179698,0.30443355996210114,-1.0,-0.9883393650000001,-0.90722991,-0.53742796,1.0
fBodyGyro-max()-Y,10299.0,-0.7336716500333476,0.32576816773775635,-1.0,-0.9835383449999999,-0.92106894,-0.57026104,1.0
fBodyGyro-max()-Z,10299.0,-0.7642042375255947,0.27390967599132326,-1.0,-0.9886233,-0.91019423,-0.5813078549999999,1.0
fBodyGyro-min()-X,10299.0,-0.9315484572756578,0.1126754912456839,-1.0,-0.99699436,-0.98222453,-0.9062942249999999,1.0
fBodyGyro-min()-Y,10299.0,-0.9007160982142927,0.15758100463512464,-1.0,-0.99460411,-0.9746827,-0.863085645,1.0
fBodyGyro-min()-Z,10299.0,-0.9087509561592484,0.13911452190825394,-1.0,-0.9946139300000001,-0.97173967,-0.8703367399999999,1.0
fBodyGyro-sma(),10299.0,-0.6602843322460482,0.3617629005835737,-1.0,-0.9841554800000001,-0.90064216,-0.35310962999999995,1.0
fBodyGyro-energy()-X,10299.0,-0.9154465507934557,0.12954907153840356,-1.0,-0.9998931799999999,-0.99497575,-0.86520821,1.0
fBodyGyro-energy()-Y,10299.0,-0.8854342752950967,0.19127836413674396,-1.0,-0.999789155,-0.99577599,-0.845539185,1.0
fBodyGyro-energy()-Z,10299.0,-0.8696331164287116,0.19872831523259116,-1.0,-0.9998205499999999,-0.99252703,-0.77881299,1.0
fBodyGyro-iqr()-X,10299.0,-0.7073267228447043,0.335876249577311,-1.0,-0.9892582249999999,-0.9299934,-0.451141675,1.0
fBodyGyro-iqr()-Y,10299.0,-0.7537963085354326,0.3048821548546201,-1.0,-0.98995774,-0.94193862,-0.572003485,1.0
fBodyGyro-iqr()-Z,10299.0,-0.6968607363054862,0.3519865993362448,-1.0,-0.989435905,-0.93330351,-0.43795319499999996,1.0
fBodyGyro-entropy()-X,10299.0,-0.09317893042283716,0.6096278201217978,-1.0,-0.69911993,-0.16602065,0.517209405,1.0
fBodyGyro-entropy()-Y,10299.0,-0.046737074321045735,0.6098990154379944,-1.0,-0.63653315,-0.13204929,0.562940915,1.0
fBodyGyro-entropy()-Z,10299.0,-0.14912590076738041,0.602717795235957,-1.0,-0.75884565,-0.24904087,0.449536375,1.0
fBodyGyro-maxInds-X,10299.0,-0.8788555516163704,0.19308152432932782,-1.0,-1.0,-0.93333333,-0.86666667,1.0
fBodyGyro-maxInds-Y,10299.0,-0.8011520062988639,0.2891297998283503,-1.0,-1.0,-0.93548387,-0.67741935,1.0
fBodyGyro-maxInds-Z,10299.0,-0.8078621625660742,0.23372858906040517,-1.0,-1.0,-0.93103448,-0.65517241,1.0
fBodyGyro-meanFreq()-X,10299.0,-0.10104270222463115,0.25588886564829283,-1.0,-0.27189311,-0.098680774,0.068104999,1.0
fBodyGyro-meanFreq()-Y,10299.0,-0.17427757755395767,0.2733332516512141,-1.0,-0.362570275,-0.17297859,0.013663873,1.0
fBodyGyro-meanFreq()-Z,10299.0,-0.051392895320326634,0.26619279818461183,-1.0,-0.23240118999999998,-0.053693106,0.122512095,1.0
fBodyGyro-skewness()-X,10299.0,-0.17675469699074076,0.32240832776485523,-1.0,-0.41722112499999997,-0.21947416,0.030881266,1.0
fBodyGyro-kurtosis()-X,10299.0,-0.4940100054711283,0.3390318179408437,-1.0,-0.75364144,-0.58391403,-0.307226035,1.0
fBodyGyro-skewness()-Y,10299.0,-0.17847080880339916,0.347340882147722,-1.0,-0.44949353999999997,-0.24900134,0.035779228499999996,1.0
fBodyGyro-kurtosis()-Y,10299.0,-0.5330519940164852,0.3771728392567806,-1.0,-0.817312145,-0.65840404,-0.35754225,1.0
fBodyGyro-skewness()-Z,10299.0,-0.2136479804817701,0.33070591239678016,-1.0,-0.465283705,-0.27036626,-0.005612973300000001,1.0
fBodyGyro-kurtosis()-Z,10299.0,-0.5330943545573745,0.345792335805266,-1.0,-0.79687217,-0.63656413,-0.35741345,1.0
"fBodyGyro-bandsEnergy()-1,8__461",10299.0,-0.9292110842798234,0.11705016624125208,-1.0,-0.99991272,-0.99530521,-0.89703863,1.0
"fBodyGyro-bandsEnergy()-9,16__462",10299.0,-0.9075587428473562,0.1565869905328787,-1.0,-0.99993025,-0.9974523,-0.867276305,1.0
"fBodyGyro-bandsEnergy()-17,24__463",10299.0,-0.9201280616636568,0.13793469831539934,-1.0,-0.9999376449999999,-0.99826584,-0.887397035,1.0
"fBodyGyro-bandsEnergy()-25,32__464",10299.0,-0.9589040725371395,0.08327688689541127,-1.0,-0.99995062,-0.99873118,-0.94799499,1.0
"fBodyGyro-bandsEnergy()-33,40__465",10299.0,-0.9499874608639673,0.10514565487326134,-1.0,-0.99992142,-0.99801351,-0.936707325,1.0
"fBodyGyro-bandsEnergy()-41,48__466",10299.0,-0.9522193978923197,0.09178760016141485,-1.0,-0.999917225,-0.99778339,-0.9350332699999999,1.0
"fBodyGyro-bandsEnergy()-49,56__467",10299.0,-0.9640512412691523,0.0806289716305445,-1.0,-0.9999475600000001,-0.99795742,-0.958393775,1.0
"fBodyGyro-bandsEnergy()-57,64__468",10299.0,-0.975361338116856,0.07159918548159891,-1.0,-0.99998571,-0.99946754,-0.9836403300000001,1.0
"fBodyGyro-bandsEnergy()-1,16__469",10299.0,-0.9198656996598991,0.12509541505234462,-1.0,-0.99990121,-0.99506988,-0.874707155,1.0
"fBodyGyro-bandsEnergy()-17,32__470",10299.0,-0.9189901865492767,0.13834613231025408,-1.0,-0.999929205,-0.99798029,-0.8830476700000001,1.0
"fBodyGyro-bandsEnergy()-33,48__471",10299.0,-0.9458682049629574,0.1064878265922028,-1.0,-0.9999089699999999,-0.99768304,-0.9286076400000001,1.0
"fBodyGyro-bandsEnergy()-49,64__472",10299.0,-0.9690557940423343,0.07501229981936364,-1.0,-0.999962105,-0.99816415,-0.96863685,1.0
"fBodyGyro-bandsEnergy()-1,24__473",10299.0,-0.916880710048364,0.12786682646660263,-1.0,-0.9998966549999999,-0.99501518,-0.86800026,1.0
"fBodyGyro-bandsEnergy()-25,48__474",10299.0,-0.954693114347121,0.08800378077982886,-1.0,-0.999936725,-0.99836693,-0.938205715,1.0
"fBodyGyro-bandsEnergy()-1,8__475",10299.0,-0.8784650428088164,0.21826975811332325,-1.0,-0.99973276,-0.99449487,-0.84657932,1.0
"fBodyGyro-bandsEnergy()-9,16__476",10299.0,-0.9573972884794446,0.10073207108333537,-1.0,-0.999965015,-0.99896476,-0.953410725,1.0
"fBodyGyro-bandsEnergy()-17,24__477",10299.0,-0.9598145761014468,0.11232850103154791,-1.0,-0.999977035,-0.99940569,-0.964726585,1.0
"fBodyGyro-bandsEnergy()-25,32__478",10299.0,-0.9674764008340615,0.08480036837572731,-1.0,-0.999969495,-0.99941653,-0.9692216300000001,1.0
"fBodyGyro-bandsEnergy()-33,40__479",10299.0,-0.9776492943635305,0.058389179037880955,-1.0,-0.9999681650000001,-0.99943987,-0.975926565,1.0
"fBodyGyro-bandsEnergy()-41,48__480",10299.0,-0.958081731538295,0.09498131530551775,-1.0,-0.9999320300000001,-0.99877599,-0.95300043,1.0
"fBodyGyro-bandsEnergy()-49,56__481",10299.0,-0.9524070611153023,0.1114252934262457,-1.0,-0.9999246,-0.99828702,-0.948825395,1.0
"fBodyGyro-bandsEnergy()-57,64__482",10299.0,-0.9760851345786192,0.0762033360207664,-1.0,-0.99997767,-0.99949647,-0.98663773,1.0
"fBodyGyro-bandsEnergy()-1,16__483",10299.0,-0.890460317703709,0.18550585449434873,-1.0,-0.999779675,-0.99548555,-0.85382097,1.0
"fBodyGyro-bandsEnergy()-17,32__484",10299.0,-0.9525597665948927,0.12421762246323974,-1.0,-0.9999685,-0.99923842,-0.9547078,1.0
"fBodyGyro-bandsEnergy()-33,48__485",10299.0,-0.9734026655605399,0.06470716671082925,-1.0,-0.999960205,-0.99930964,-0.97027815,1.0
"fBodyGyro-bandsEnergy()-49,64__486",10299.0,-0.9561902883055153,0.10509439937959551,-1.0,-0.99993188,-0.99818144,-0.955353255,1.0
"fBodyGyro-bandsEnergy()-1,24__487",10299.0,-0.8789938830456355,0.20249642993044056,-1.0,-0.99978004,-0.99544762,-0.836911435,1.0
"fBodyGyro-bandsEnergy()-25,48__488",10299.0,-0.9668133760080591,0.08288935076460224,-1.0,-0.999963115,-0.99930187,-0.965665255,1.0
"fBodyGyro-bandsEnergy()-1,8__489",10299.0,-0.899208173289766,0.16989642715144349,-1.0,-0.99984981,-0.99322348,-0.8407018799999999,1.0
"fBodyGyro-bandsEnergy()-9,16__490",10299.0,-0.9328634480722497,0.1325838318019707,-1.0,-0.999942145,-0.99830222,-0.91410401,1.0
"fBodyGyro-bandsEnergy()-17,24__491",10299.0,-0.9318699429466648,0.13587453659434656,-1.0,-0.99993871,-0.99874055,-0.9123145349999999,1.0
"fBodyGyro-bandsEnergy()-25,32__492",10299.0,-0.965562917247791,0.07592935255402365,-1.0,-0.999951865,-0.99905897,-0.960238495,1.0
"fBodyGyro-bandsEnergy()-33,40__493",10299.0,-0.9711096597106514,0.06600963629874725,-1.0,-0.999935365,-0.99874608,-0.9661096950000001,1.0
"fBodyGyro-bandsEnergy()-41,48__494",10299.0,-0.9604893669729974,0.07983839524099749,-1.0,-0.999888305,-0.99766455,-0.949795555,1.0
"fBodyGyro-bandsEnergy()-49,56__495",10299.0,-0.9513143583195165,0.10451701979819177,-1.0,-0.99987034,-0.99574321,-0.9459316099999999,1.0
"fBodyGyro-bandsEnergy()-57,64__496",10299.0,-0.9693968885621906,0.09189260593604248,-1.0,-0.9999694800000001,-0.9989763,-0.98127666,1.0
"fBodyGyro-bandsEnergy()-1,16__497",10299.0,-0.8816202221225052,0.18720847130293727,-1.0,-0.9998328400000001,-0.99277667,-0.804627465,1.0
"fBodyGyro-bandsEnergy()-17,32__498",10299.0,-0.9183645898395341,0.15775725971250215,-1.0,-0.99992011,-0.99829235,-0.89204589,1.0
"fBodyGyro-bandsEnergy()-33,48__499",10299.0,-0.9681506639247499,0.06801383595000292,-1.0,-0.9999280500000001,-0.99843672,-0.9607216949999999,1.0
"fBodyGyro-bandsEnergy()-49,64__500",10299.0,-0.9591762424687541,0.09595275314850707,-1.0,-0.99990947,-0.99611206,-0.9584537799999999,1.0
"fBodyGyro-bandsEnergy()-1,24__501",10299.0,-0.8730243443739004,0.195166585668695,-1.0,-0.9998271700000001,-0.99266939,-0.78490554,1.0
"fBodyGyro-bandsEnergy()-25,48__502",10299.0,-0.9663677040401982,0.07139960327170271,-1.0,-0.999946265,-0.99882348,-0.95918084,1.0
fBodyAccMag-mean(),10299.0,-0.5859626962685386,0.4453265687481377,-1.0,-0.984737435,-0.8755028,-0.21731156,1.0
fBodyAccMag-std(),10299.0,-0.6595312166554763,0.35542882260427167,-1.0,-0.98288442,-0.85472798,-0.38232853,1.0
fBodyAccMag-mad(),10299.0,-0.5961197137354262,0.4291613832037307,-1.0,-0.981477865,-0.85491951,-0.25297322,1.0
fBodyAccMag-max(),10299.0,-0.7565056459074329,0.25790711095222235,-1.0,-0.9862700600000001,-0.87715925,-0.571370835,1.0
fBodyAccMag-min(),10299.0,-0.890588103055316,0.16081383342675284,-1.0,-0.991601875,-0.96924954,-0.8387965749999999,1.0
fBodyAccMag-sma(),10299.0,-0.5859626962685386,0.4453265687481377,-1.0,-0.984737435,-0.8755028,-0.21731156,1.0
fBodyAccMag-energy(),10299.0,-0.8218673759045869,0.24676395435219803,-1.0,-0.99966105,-0.98631745,-0.70816864,1.0
fBodyAccMag-iqr(),10299.0,-0.6949159061661689,0.34447356965773684,-1.0,-0.98775035,-0.93072158,-0.432348855,1.0
fBodyAccMag-entropy(),10299.0,-0.190127927670803,0.6782038228261801,-1.0,-0.8734817,-0.35479659,0.490606215,1.0
fBodyAccMag-maxInds,10299.0,-0.7525772501821536,0.26274180440616846,-1.0,-1.0,-0.79310345,-0.51724138,1.0
fBodyAccMag-meanFreq(),10299.0,0.07687601126319565,0.262958087372081,-1.0,-0.0966299635,0.0702558,0.24495376,1.0
fBodyAccMag-skewness(),10299.0,-0.35242910941376854,0.32206800942053604,-1.0,-0.5752476200000001,-0.42284814,-0.20412977,1.0
fBodyAccMag-kurtosis(),10299.0,-0.6321290270886494,0.3195305156174042,-1.0,-0.844025935,-0.73447899,-0.535868385,1.0
fBodyBodyAccJerkMag-mean(),10299.0,-0.6207899163315924,0.42506405847546525,-1.0,-0.989783585,-0.92898699,-0.25997022000000003,1.0
fBodyBodyAccJerkMag-std(),10299.0,-0.6400768031443509,0.40602201976509517,-1.0,-0.990664305,-0.92553151,-0.308152375,1.0
fBodyBodyAccJerkMag-mad(),10299.0,-0.6142932559368736,0.43119457909287257,-1.0,-0.988154055,-0.92332994,-0.25150146500000004,1.0
fBodyBodyAccJerkMag-max(),10299.0,-0.6826957342406312,0.36969416036165414,-1.0,-0.992487815,-0.93544393,-0.40425410500000003,1.0
fBodyBodyAccJerkMag-min(),10299.0,-0.8033083866040568,0.2698879044843274,-1.0,-0.986823775,-0.95967967,-0.67859912,1.0
fBodyBodyAccJerkMag-sma(),10299.0,-0.6207899163315924,0.42506405847546525,-1.0,-0.989783585,-0.92898699,-0.25997022000000003,1.0
fBodyBodyAccJerkMag-energy(),10299.0,-0.8409964824904844,0.2279999483723423,-1.0,-0.99985089,-0.99668349,-0.73049127,1.0
fBodyBodyAccJerkMag-iqr(),10299.0,-0.6766290009738684,0.365550207428341,-1.0,-0.9885456800000001,-0.94221668,-0.37169722,1.0
fBodyBodyAccJerkMag-entropy(),10299.0,-0.3384693459003106,0.6668571999779941,-1.0,-1.0,-0.68210532,0.34618392,1.0
fBodyBodyAccJerkMag-maxInds,10299.0,-0.8777998157644431,0.1896549571592514,-1.0,-0.96825397,-0.9047619,-0.87301587,1.0
fBodyBodyAccJerkMag-meanFreq(),10299.0,0.17321974270072338,0.2525369804652256,-1.0,-0.0029593156,0.16417982,0.357306605,1.0
fBodyBodyAccJerkMag-skewness(),10299.0,-0.2985977980274379,0.3647234271367425,-1.0,-0.60143942,-0.34752168,-0.057689553,1.0
fBodyBodyAccJerkMag-kurtosis(),10299.0,-0.6016590341244111,0.3539281048375123,-1.0,-0.878842355,-0.7137179,-0.425812655,1.0
fBodyBodyGyroMag-mean(),10299.0,-0.6974110697299368,0.32370124744716516,-1.0,-0.982501535,-0.87562004,-0.45139979500000005,1.0
fBodyBodyGyroMag-std(),10299.0,-0.6999763722776434,0.31044311026147875,-1.0,-0.97815001,-0.82748975,-0.471266725,1.0
fBodyBodyGyroMag-mad(),10299.0,-0.6810136640761588,0.3312223751439022,-1.0,-0.978667815,-0.84562619,-0.41853167,1.0
fBodyBodyGyroMag-max(),10299.0,-0.7346234859513748,0.28110701338821453,-1.0,-0.97964797,-0.82723425,-0.55597378,1.0
fBodyBodyGyroMag-min(),10299.0,-0.8887012776212738,0.16358679081471447,-1.0,-0.9938152149999999,-0.95915086,-0.83987508,1.0
fBodyBodyGyroMag-sma(),10299.0,-0.6974110697299368,0.32370124744716516,-1.0,-0.982501535,-0.87562004,-0.45139979500000005,1.0
fBodyBodyGyroMag-energy(),10299.0,-0.8813012121267212,0.1804315264511151,-1.0,-0.999668205,-0.98428289,-0.8149173700000001,1.0
fBodyBodyGyroMag-iqr(),10299.0,-0.7221249677674663,0.3105623949090984,-1.0,-0.985373335,-0.912569,-0.49532808,1.0
fBodyBodyGyroMag-entropy(),10299.0,-0.07627868495051268,0.6029295066526077,-1.0,-0.66500131,-0.15502188,0.5139088350000001,1.0
fBodyBodyGyroMag-maxInds,10299.0,-0.886999236088164,0.1599813103696568,-1.0,-1.0,-0.94871795,-0.84615385,1.0
fBodyBodyGyroMag-meanFreq(),10299.0,-0.04156362277717869,0.2801417879841829,-1.0,-0.23435586,-0.052095469,0.15157546500000002,1.0
fBodyBodyGyroMag-skewness(),10299.0,-0.26427902909780004,0.3225793178649763,-1.0,-0.499586475,-0.31770611,-0.0849741735,1.0
fBodyBodyGyroMag-kurtosis(),10299.0,-0.5758663164433542,0.3200059629239959,-1.0,-0.80765826,-0.66493673,-0.43927978,1.0
fBodyBodyGyroJerkMag-mean(),10299.0,-0.7797676330835276,0.26759164669667485,-1.0,-0.9921084,-0.94534436,-0.61224246,1.0
fBodyBodyGyroJerkMag-std(),10299.0,-0.7921902092748839,0.2591600594703901,-1.0,-0.992574895,-0.93821243,-0.6437379599999999,1.0
fBodyBodyGyroJerkMag-mad(),10299.0,-0.7734036577965346,0.2797273161574458,-1.0,-0.9916747800000001,-0.93510056,-0.6098458250000001,1.0
fBodyBodyGyroJerkMag-max(),10299.0,-0.8099343718038159,0.24269744578188482,-1.0,-0.99354577,-0.94340155,-0.6848861799999999,1.0
fBodyBodyGyroJerkMag-min(),10299.0,-0.8712012132090979,0.18962657868608676,-1.0,-0.99365704,-0.97265095,-0.8057582050000001,1.0
fBodyBodyGyroJerkMag-sma(),10299.0,-0.7797676330835276,0.26759164669667485,-1.0,-0.9921084,-0.94534436,-0.61224246,1.0
fBodyBodyGyroJerkMag-energy(),10299.0,-0.937898377778435,0.12828428984407564,-1.0,-0.999945875,-0.99804254,-0.92268175,1.0
fBodyBodyGyroJerkMag-iqr(),10299.0,-0.7727146317958453,0.2784031670010241,-1.0,-0.9911643800000001,-0.94188796,-0.60472964,1.0
fBodyBodyGyroJerkMag-entropy(),10299.0,-0.2743387562278997,0.6242721705568963,-1.0,-0.92345186,-0.41450333,0.337219685,1.0
fBodyBodyGyroJerkMag-maxInds,10299.0,-0.9000334434055736,0.13969102976089356,-1.0,-0.96825397,-0.9047619,-0.87301587,1.0
fBodyBodyGyroJerkMag-meanFreq(),10299.0,0.12670782049779114,0.24544302744110666,-1.0,-0.019480753,0.1362451,0.28895989499999997,1.0
fBodyBodyGyroJerkMag-skewness(),10299.0,-0.298591856415743,0.32019871288822865,-1.0,-0.5361743999999999,-0.33515971,-0.11316741999999999,1.0
fBodyBodyGyroJerkMag-kurtosis(),10299.0,-0.6177000640909933,0.3087955149274292,-1.0,-0.841847485,-0.70340211,-0.487980915,1.0
"angle(tBodyAccMean,gravity)",10299.0,0.007705137303666375,0.33659104617927754,-1.0,-0.12469385,0.0081455525,0.149005435,1.0
"angle(tBodyAccJerkMean),gravityMean)",10299.0,0.0026477096396339455,0.4473637560273704,-1.0,-0.28703059,0.0076675905,0.291490315,1.0
"angle(tBodyGyroMean,gravityMean)",10299.0,0.017683130195870766,0.6161884983317376,-1.0,-0.49310814000000003,0.017192285,0.5361367699999999,1.0
"angle(tBodyGyroJerkMean,gravityMean)",10299.0,-0.009219128997022624,0.48476983995559014,-1.0,-0.3890409,-0.0071862295,0.36599592999999997,1.0
"angle(X,gravityMean)",10299.0,-0.4965221661857461,0.5111577502233212,-1.0,-0.81728773,-0.71563139,-0.521503175,1.0
"angle(Y,gravityMean)",10299.0,0.06325517384950577,0.30546796406155813,-1.0,0.0021509709,0.18202847,0.25079026,1.0
"angle(Z,gravityMean)",10299.0,-0.054284282150530536,0.26889816410019024,-1.0,-0.13187994,-0.0038816352,0.102970075,1.0
